37231, 2899968, 1, 0, 0
37481, 3276800, 1, 0, 0
37731, 3438008, 1, 0, 0
37981, 2834432, 1, 0, 0
38231, 2654208, 1, 0, 0
38480, 3767004, 1, 0, 0
38731, 2637824, 1, 0, 0
38981, 3555328, 1, 0, 0
39230, 3388658, 1, 0, 0
39481, 2490368, 1, 0, 0
39731, 2572288, 1, 0, 0
39981, 2605056, 1, 0, 0
40230, 3273510, 1, 0, 0
40481, 3014656, 1, 0, 0
40731, 3063808, 1, 0, 0
40981, 3162112, 1, 0, 0
41231, 3109012, 1, 0, 0
41481, 3391488, 1, 0, 0
41731, 3309568, 1, 0, 0
41980, 2566168, 1, 0, 0
42231, 2375680, 1, 0, 0
42481, 3424256, 1, 0, 0
42730, 3421558, 1, 0, 0
42981, 3260416, 1, 0, 0
43231, 2457600, 1, 0, 0
43482, 2883584, 1, 0, 0
43731, 2829365, 1, 0, 0
43981, 3227648, 1, 0, 0
44231, 3207710, 1, 0, 0
44481, 2703360, 1, 0, 0
44731, 2473984, 1, 0, 0
44981, 3553156, 1, 0, 0
45231, 3309568, 1, 0, 0
45481, 3391488, 1, 0, 0
45731, 2845815, 1, 0, 0
45981, 3506176, 1, 0, 0
46231, 2539520, 1, 0, 0
46481, 3174811, 1, 0, 0
46731, 3358720, 1, 0, 0
46981, 2752512, 1, 0, 0
47230, 2944514, 1, 0, 0
47481, 2867200, 1, 0, 0
47731, 3489792, 1, 0, 0
47980, 3076112, 1, 0, 0
48231, 3473408, 1, 0, 0
48481, 2801664, 1, 0, 0
48731, 3227648, 1, 0, 0
48980, 3191261, 1, 0, 0
49231, 3440640, 1, 0, 0
49481, 3325952, 1, 0, 0
49730, 3405108, 1, 0, 0
49981, 3325952, 1, 0, 0
50231, 3719168, 1, 0, 0
50481, 2506752, 1, 0, 0
50730, 3125461, 1, 0, 0
50981, 3325952, 1, 0, 0
51231, 3702784, 1, 0, 0
51481, 3026763, 1, 0, 0
51731, 2605056, 1, 0, 0
51981, 2654208, 1, 0, 0
52231, 3454457, 1, 0, 0
52481, 2801664, 1, 0, 0
52731, 3424256, 1, 0, 0
52981, 3487357, 1, 0, 0
53231, 3375104, 1, 0, 0
53481, 2949120, 1, 0, 0
53730, 2566168, 1, 0, 0
53981, 3309568, 1, 0, 0
54231, 3506176, 1, 0, 0
54481, 2801664, 1, 0, 0
54731, 2204273, 1, 0, 0
54981, 2768896, 1, 0, 0
55231, 3358720, 1, 0, 0
55480, 3240610, 1, 0, 0
55731, 2834432, 1, 0, 0
55981, 2506752, 1, 0, 0
56231, 2752512, 1, 0, 0
56480, 3306409, 1, 0, 0
56731, 3129344, 1, 0, 0
56981, 3162112, 1, 0, 0
57230, 2993863, 1, 0, 0
57481, 3293184, 1, 0, 0
57731, 3260416, 1, 0, 0
57981, 2785280, 1, 0, 0
58230, 2664867, 1, 0, 0
58481, 2932736, 1, 0, 0
58731, 3538944, 1, 0, 0
58981, 2686976, 1, 0, 0
59230, 2270072, 1, 0, 0
59481, 3325952, 1, 0, 0
59731, 2818048, 1, 0, 0
59980, 3043212, 1, 0, 0
60231, 3227648, 1, 0, 0
60481, 3653632, 1, 0, 0
60731, 3588096, 1, 0, 0
60980, 2434570, 1, 0, 0
61231, 3112960, 1, 0, 0
61481, 2244608, 1, 0, 0
61730, 2467469, 1, 0, 0
61981, 2736128, 1, 0, 0
62231, 3588096, 1, 0, 0
62481, 3424256, 1, 0, 0
62731, 3240610, 1, 0, 0
62981, 3178496, 1, 0, 0
63231, 3293184, 1, 0, 0
63480, 3602506, 1, 0, 0
63731, 3358720, 1, 0, 0
63981, 2818048, 1, 0, 0
64231, 2981888, 1, 0, 0
64481, 3109012, 1, 0, 0
64731, 3080192, 1, 0, 0
64981, 3162112, 1, 0, 0
65230, 2944514, 1, 0, 0
65481, 3309568, 1, 0, 0
65731, 2637824, 1, 0, 0
65981, 2490368, 1, 0, 0
66231, 2862265, 1, 0, 0
66481, 2555904, 1, 0, 0
66730, 2944514, 1, 0, 0
66981, 3276800, 1, 0, 0
67231, 3031040, 1, 0, 0
67481, 3076112, 1, 0, 0
67731, 3440640, 1, 0, 0
67981, 3653632, 1, 0, 0
68231, 3405108, 1, 0, 0
68481, 3506176, 1, 0, 0
68731, 2801664, 1, 0, 0
68981, 3125461, 1, 0, 0
69231, 3244032, 1, 0, 0
69481, 3473408, 1, 0, 0
69730, 3717654, 1, 0, 0
69981, 3014656, 1, 0, 0
70231, 3571712, 1, 0, 0
70481, 2523136, 1, 0, 0
70731, 3684755, 1, 0, 0
70981, 3293184, 1, 0, 0
71231, 3145728, 1, 0, 0
71480, 3322859, 1, 0, 0
71731, 3112960, 1, 0, 0
71981, 2031616, 1, 0, 0
72231, 2752512, 1, 0, 0
72480, 3405108, 1, 0, 0
72731, 3719168, 1, 0, 0
72981, 3719168, 1, 0, 0
73230, 3536706, 1, 0, 0
73481, 3555328, 1, 0, 0
73731, 3325952, 1, 0, 0
73981, 3620864, 1, 0, 0
74230, 3273510, 1, 0, 0
74481, 3571712, 1, 0, 0
74731, 3244032, 1, 0, 0
